name1,name2,negative_pairs
Sebastien_Grosjean,Alejandro_Toledo,"['Sebastien_Grosjean_0001.jpg', 'Alejandro_Toledo_0010.jpg']"
Paul_ONeill,Natalie_Maines,"['Paul_ONeill_0002.jpg', 'Natalie_Maines_0002.jpg']"
Arturo_Gatti,Dominique_de_Villepin,"['Arturo_Gatti_0002.jpg', 'Dominique_de_Villepin_0002.jpg']"
Gerhard_Schroeder,Yoko_Ono,"['Gerhard_Schroeder_0094.jpg', 'Yoko_Ono_0001.jpg']"
William_Donaldson,Sharon_Stone,"['William_Donaldson_0005.jpg', 'Sharon_Stone_0003.jpg']"
Jennifer_Lopez,Jennifer_Aniston,"['Jennifer_Lopez_0010.jpg', 'Jennifer_Aniston_0013.jpg']"
Don_Siegelman,Jimmy_Carter,"['Don_Siegelman_0004.jpg', 'Jimmy_Carter_0005.jpg']"
Jean_Chretien,Hans_Blix,"['Jean_Chretien_0037.jpg', 'Hans_Blix_0010.jpg']"
George_W_Bush,Madonna,"['George_W_Bush_0295.jpg', 'Madonna_0003.jpg']"
Joschka_Fischer,Tom_Brady,"['Joschka_Fischer_0012.jpg', 'Tom_Brady_0002.jpg']"
Antonio_Palocci,Scott_Peterson,"['Antonio_Palocci_0005.jpg', 'Scott_Peterson_0005.jpg']"
Mikhail_Gorbachev,Hugo_Chavez,"['Mikhail_Gorbachev_0002.jpg', 'Hugo_Chavez_0024.jpg']"
Tom_Hanks,Tony_Blair,"['Tom_Hanks_0010.jpg', 'Tony_Blair_0040.jpg']"
Junichiro_Koizumi,Roberto_Carlos,"['Junichiro_Koizumi_0003.jpg', 'Roberto_Carlos_0001.jpg']"
George_Robertson,Mahmoud_Abbas,"['George_Robertson_0005.jpg', 'Mahmoud_Abbas_0007.jpg']"
David_Wolf,Andrew_Bunner,"['David_Wolf_0002.jpg', 'Andrew_Bunner_0001.jpg']"
Gonzalo_Sanchez_de_Lozada,George_W_Bush,"['Gonzalo_Sanchez_de_Lozada_0004.jpg', 'George_W_Bush_0181.jpg']"
Lleyton_Hewitt,John_Ashcroft,"['Lleyton_Hewitt_0024.jpg', 'John_Ashcroft_0047.jpg']"
Fred_Eckhard,George_W_Bush,"['Fred_Eckhard_0001.jpg', 'George_W_Bush_0305.jpg']"
James_Kopp,Jimmy_Carter,"['James_Kopp_0001.jpg', 'Jimmy_Carter_0004.jpg']"
Hans_Blix,Bill_Frist,"['Hans_Blix_0025.jpg', 'Bill_Frist_0008.jpg']"
Dorthy_Moxley,Nestor_Kirchner,"['Dorthy_Moxley_0002.jpg', 'Nestor_Kirchner_0013.jpg']"
Carlos_Menem,Bobby_Robson,"['Carlos_Menem_0014.jpg', 'Bobby_Robson_0002.jpg']"
Jacques_Rogge,John_Rowland,"['Jacques_Rogge_0001.jpg', 'John_Rowland_0001.jpg']"
Gonzalo_Sanchez_de_Lozada,Steffi_Graf,"['Gonzalo_Sanchez_de_Lozada_0002.jpg', 'Steffi_Graf_0003.jpg']"
Peter_Struck,Don_Siegelman,"['Peter_Struck_0002.jpg', 'Don_Siegelman_0001.jpg']"
Cesar_Maia,Keanu_Reeves,"['Cesar_Maia_0001.jpg', 'Keanu_Reeves_0004.jpg']"
Jacques_Chirac,Robbie_Fowler,"['Jacques_Chirac_0048.jpg', 'Robbie_Fowler_0002.jpg']"
Brian_Heidik,Joschka_Fischer,"['Brian_Heidik_0002.jpg', 'Joschka_Fischer_0016.jpg']"
Arantxa_Sanchez-Vicario,George_W_Bush,"['Arantxa_Sanchez-Vicario_0002.jpg', 'George_W_Bush_0421.jpg']"
Paul_Wolfowitz,Fidel_Castro,"['Paul_Wolfowitz_0003.jpg', 'Fidel_Castro_0014.jpg']"
Dorthy_Moxley,George_W_Bush,"['Dorthy_Moxley_0001.jpg', 'George_W_Bush_0188.jpg']"
Ariel_Sharon,Jean_Chretien,"['Ariel_Sharon_0035.jpg', 'Jean_Chretien_0044.jpg']"
Elton_John,Martha_Beatriz_Roque,"['Elton_John_0003.jpg', 'Martha_Beatriz_Roque_0001.jpg']"
Tommy_Franks,Hugo_Chavez,"['Tommy_Franks_0012.jpg', 'Hugo_Chavez_0035.jpg']"
Clint_Eastwood,Shaukat_Aziz,"['Clint_Eastwood_0003.jpg', 'Shaukat_Aziz_0002.jpg']"
Hannah_Stockbauer,Joan_Laporta,"['Hannah_Stockbauer_0001.jpg', 'Joan_Laporta_0002.jpg']"
George_W_Bush,Junichiro_Koizumi,"['George_W_Bush_0508.jpg', 'Junichiro_Koizumi_0031.jpg']"
Vladimir_Putin,Theodore_Tweed_Roosevelt,"['Vladimir_Putin_0032.jpg', 'Theodore_Tweed_Roosevelt_0002.jpg']"
John_Walsh,Jim_Tressel,"['John_Walsh_0002.jpg', 'Jim_Tressel_0003.jpg']"
Kenneth_Bowersox,George_W_Bush,"['Kenneth_Bowersox_0002.jpg', 'George_W_Bush_0001.jpg']"
John_Bolton,Biljana_Plavsic,"['John_Bolton_0006.jpg', 'Biljana_Plavsic_0003.jpg']"
George_W_Bush,Howard_Schultz,"['George_W_Bush_0164.jpg', 'Howard_Schultz_0001.jpg']"
Yoko_Ono,Trent_Lott,"['Yoko_Ono_0005.jpg', 'Trent_Lott_0009.jpg']"
Xanana_Gusmao,Lleyton_Hewitt,"['Xanana_Gusmao_0002.jpg', 'Lleyton_Hewitt_0003.jpg']"
George_W_Bush,Abdullah_Gul,"['George_W_Bush_0442.jpg', 'Abdullah_Gul_0018.jpg']"
Arnold_Schwarzenegger,Mariah_Carey,"['Arnold_Schwarzenegger_0002.jpg', 'Mariah_Carey_0007.jpg']"
Bill_Clinton,Zafarullah_Khan_Jamali,"['Bill_Clinton_0015.jpg', 'Zafarullah_Khan_Jamali_0001.jpg']"
John_Ruiz,Claire_Danes,"['John_Ruiz_0002.jpg', 'Claire_Danes_0002.jpg']"
Luis_Horna,Colin_Farrell,"['Luis_Horna_0004.jpg', 'Colin_Farrell_0006.jpg']"
James_Jones,Jacques_Chirac,"['James_Jones_0002.jpg', 'Jacques_Chirac_0041.jpg']"
Colin_Powell,Hugh_Grant,"['Colin_Powell_0093.jpg', 'Hugh_Grant_0005.jpg']"
Ariel_Sharon,Joseph_Ralston,"['Ariel_Sharon_0058.jpg', 'Joseph_Ralston_0002.jpg']"
John_Negroponte,Jean_Chretien,"['John_Negroponte_0013.jpg', 'Jean_Chretien_0053.jpg']"
Tracee_Ellis_Ross,Jack_Straw,"['Tracee_Ellis_Ross_0002.jpg', 'Jack_Straw_0002.jpg']"
Angelina_Jolie,Roh_Moo-hyun,"['Angelina_Jolie_0008.jpg', 'Roh_Moo-hyun_0022.jpg']"
George_W_Bush,Mark_Philippoussis,"['George_W_Bush_0255.jpg', 'Mark_Philippoussis_0010.jpg']"
Javier_Solana,Rupert_Grint,"['Javier_Solana_0010.jpg', 'Rupert_Grint_0001.jpg']"
Joseph_Blatter,Elizabeth_Smart,"['Joseph_Blatter_0002.jpg', 'Elizabeth_Smart_0001.jpg']"
Habib_Rizieq,Abdullah_Gul,"['Habib_Rizieq_0005.jpg', 'Abdullah_Gul_0004.jpg']"
Larry_Bowa,Leonardo_DiCaprio,"['Larry_Bowa_0002.jpg', 'Leonardo_DiCaprio_0001.jpg']"
Kim_Clijsters,Jennifer_Garner,"['Kim_Clijsters_0009.jpg', 'Jennifer_Garner_0009.jpg']"
Kofi_Annan,James_Blake,"['Kofi_Annan_0015.jpg', 'James_Blake_0007.jpg']"
Carlos_Menem,John_Bolton,"['Carlos_Menem_0020.jpg', 'John_Bolton_0009.jpg']"
Gerhard_Schroeder,Salma_Hayek,"['Gerhard_Schroeder_0105.jpg', 'Salma_Hayek_0011.jpg']"
Daniel_Day-Lewis,John_Abizaid,"['Daniel_Day-Lewis_0001.jpg', 'John_Abizaid_0009.jpg']"
Richard_Myers,Tom_Glavine,"['Richard_Myers_0018.jpg', 'Tom_Glavine_0002.jpg']"
Bill_Gates,Serena_Williams,"['Bill_Gates_0001.jpg', 'Serena_Williams_0019.jpg']"
Jean-Claude_Braquet,John_Travolta,"['Jean-Claude_Braquet_0002.jpg', 'John_Travolta_0004.jpg']"
Franko_Simatovic,Hugo_Chavez,"['Franko_Simatovic_0002.jpg', 'Hugo_Chavez_0063.jpg']"
Ari_Fleischer,Roberto_Carlos,"['Ari_Fleischer_0012.jpg', 'Roberto_Carlos_0004.jpg']"
Igor_Ivanov,George_W_Bush,"['Igor_Ivanov_0002.jpg', 'George_W_Bush_0519.jpg']"
Guy_Ritchie,Jean-Claude_Braquet,"['Guy_Ritchie_0001.jpg', 'Jean-Claude_Braquet_0002.jpg']"
Daisy_Fuentes,Paul_McCartney,"['Daisy_Fuentes_0001.jpg', 'Paul_McCartney_0007.jpg']"
Jessica_Lynch,Tommy_Franks,"['Jessica_Lynch_0002.jpg', 'Tommy_Franks_0002.jpg']"
Tony_Blair,Eric_Robert_Rudolph,"['Tony_Blair_0044.jpg', 'Eric_Robert_Rudolph_0003.jpg']"
Mark_Heller,Slobodan_Milosevic,"['Mark_Heller_0002.jpg', 'Slobodan_Milosevic_0001.jpg']"
Alejandro_Toledo,Akhmed_Zakayev,"['Alejandro_Toledo_0003.jpg', 'Akhmed_Zakayev_0002.jpg']"
Hans_Blix,Roman_Polanski,"['Hans_Blix_0001.jpg', 'Roman_Polanski_0002.jpg']"
Luis_Figo,Vojislav_Kostunica,"['Luis_Figo_0001.jpg', 'Vojislav_Kostunica_0003.jpg']"
Faye_Dunaway,Lance_Bass,"['Faye_Dunaway_0002.jpg', 'Lance_Bass_0004.jpg']"
Bob_Graham,Tommy_Haas,"['Bob_Graham_0004.jpg', 'Tommy_Haas_0005.jpg']"
Alejandro_Toledo,Catherine_Zeta-Jones,"['Alejandro_Toledo_0019.jpg', 'Catherine_Zeta-Jones_0001.jpg']"
Robert_Fico,Maggie_Smith,"['Robert_Fico_0001.jpg', 'Maggie_Smith_0001.jpg']"
Igor_Ivanov,George_W_Bush,"['Igor_Ivanov_0017.jpg', 'George_W_Bush_0296.jpg']"
Paul_Martin,John_Bolton,"['Paul_Martin_0004.jpg', 'John_Bolton_0012.jpg']"
Monica_Seles,Herta_Daeubler-Gmelin,"['Monica_Seles_0003.jpg', 'Herta_Daeubler-Gmelin_0001.jpg']"
William_Donaldson,Arnold_Palmer,"['William_Donaldson_0007.jpg', 'Arnold_Palmer_0002.jpg']"
Serena_Williams,Doris_Schroeder,"['Serena_Williams_0005.jpg', 'Doris_Schroeder_0002.jpg']"
John_Howard,Jeremy_Greenstock,"['John_Howard_0003.jpg', 'Jeremy_Greenstock_0003.jpg']"
Mikulas_Dzurinda,Ray_Romano,"['Mikulas_Dzurinda_0002.jpg', 'Ray_Romano_0005.jpg']"
Jose_Canseco,Jean_Charest,"['Jose_Canseco_0001.jpg', 'Jean_Charest_0005.jpg']"
Carlos_Menem,Gerry_Adams,"['Carlos_Menem_0001.jpg', 'Gerry_Adams_0001.jpg']"
Jacques_Chirac,Bill_Frist,"['Jacques_Chirac_0041.jpg', 'Bill_Frist_0009.jpg']"
Iban_Mayo,Tsutomu_Takebe,"['Iban_Mayo_0002.jpg', 'Tsutomu_Takebe_0001.jpg']"
Mark_Philippoussis,Tom_Glavine,"['Mark_Philippoussis_0008.jpg', 'Tom_Glavine_0002.jpg']"
Jose_Maria_Aznar,Sepp_Blatter,"['Jose_Maria_Aznar_0009.jpg', 'Sepp_Blatter_0001.jpg']"
Frank_Griswold,Norm_Coleman,"['Frank_Griswold_0001.jpg', 'Norm_Coleman_0002.jpg']"
Jennifer_Capriati,Arnold_Schwarzenegger,"['Jennifer_Capriati_0028.jpg', 'Arnold_Schwarzenegger_0036.jpg']"
Colin_Powell,Jacques_Chirac,"['Colin_Powell_0072.jpg', 'Jacques_Chirac_0038.jpg']"
Amelie_Mauresmo,Harrison_Ford,"['Amelie_Mauresmo_0011.jpg', 'Harrison_Ford_0006.jpg']"
Geoff_Hoon,George_W_Bush,"['Geoff_Hoon_0006.jpg', 'George_W_Bush_0524.jpg']"
Tang_Jiaxuan,Lynne_Cheney,"['Tang_Jiaxuan_0005.jpg', 'Lynne_Cheney_0003.jpg']"
Ciro_Gomes,Prince_Claus,"['Ciro_Gomes_0002.jpg', 'Prince_Claus_0003.jpg']"
Carlos_Moya,George_W_Bush,"['Carlos_Moya_0006.jpg', 'George_W_Bush_0312.jpg']"
Dick_Latessa,Sophia_Loren,"['Dick_Latessa_0001.jpg', 'Sophia_Loren_0003.jpg']"
Charles_Bronson,Allyson_Felix,"['Charles_Bronson_0003.jpg', 'Allyson_Felix_0004.jpg']"
Jon_Gruden,Donald_Rumsfeld,"['Jon_Gruden_0007.jpg', 'Donald_Rumsfeld_0104.jpg']"
Salma_Hayek,Roy_Moore,"['Salma_Hayek_0006.jpg', 'Roy_Moore_0002.jpg']"
Michael_Chang,Tom_Cruise,"['Michael_Chang_0006.jpg', 'Tom_Cruise_0005.jpg']"
JJ_Redick,Patty_Schnyder,"['JJ_Redick_0001.jpg', 'Patty_Schnyder_0003.jpg']"
Jennifer_Capriati,Billy_Sollie,"['Jennifer_Capriati_0006.jpg', 'Billy_Sollie_0002.jpg']"
Bernard_Law,Fidel_Castro,"['Bernard_Law_0001.jpg', 'Fidel_Castro_0012.jpg']"
Benazir_Bhutto,Andrew_Bunner,"['Benazir_Bhutto_0002.jpg', 'Andrew_Bunner_0002.jpg']"
Patti_Labelle,Alastair_Campbell,"['Patti_Labelle_0001.jpg', 'Alastair_Campbell_0003.jpg']"
Renee_Zellweger,Catherine_Deneuve,"['Renee_Zellweger_0005.jpg', 'Catherine_Deneuve_0004.jpg']"
Jackie_Chan,Paul_Wolfowitz,"['Jackie_Chan_0005.jpg', 'Paul_Wolfowitz_0003.jpg']"
Demi_Moore,Tom_Jones,"['Demi_Moore_0001.jpg', 'Tom_Jones_0001.jpg']"
Bruce_Van_De_Velde,Mike_Weir,"['Bruce_Van_De_Velde_0002.jpg', 'Mike_Weir_0004.jpg']"
Janet_Thorpe,Rita_Moreno,"['Janet_Thorpe_0001.jpg', 'Rita_Moreno_0002.jpg']"
Ruth_Harlow,Jean_Chretien,"['Ruth_Harlow_0002.jpg', 'Jean_Chretien_0046.jpg']"
Elton_John,George_W_Bush,"['Elton_John_0007.jpg', 'George_W_Bush_0448.jpg']"
George_Brumley,Tom_Daschle,"['George_Brumley_0002.jpg', 'Tom_Daschle_0007.jpg']"
Joseph_Estrada,Bernard_Lord,"['Joseph_Estrada_0001.jpg', 'Bernard_Lord_0001.jpg']"
Venus_Williams,George_W_Bush,"['Venus_Williams_0010.jpg', 'George_W_Bush_0490.jpg']"
Paul_Bremer,Tony_Blair,"['Paul_Bremer_0016.jpg', 'Tony_Blair_0053.jpg']"
George_W_Bush,George_Voinovich,"['George_W_Bush_0291.jpg', 'George_Voinovich_0002.jpg']"
Spencer_Abraham,Roh_Moo-hyun,"['Spencer_Abraham_0009.jpg', 'Roh_Moo-hyun_0001.jpg']"
Mark_Schweiker,Vanessa_Redgrave,"['Mark_Schweiker_0002.jpg', 'Vanessa_Redgrave_0002.jpg']"
Edmund_Stoiber,Jeong_Se-hyun,"['Edmund_Stoiber_0013.jpg', 'Jeong_Se-hyun_0004.jpg']"
Gerhard_Schroeder,Wen_Jiabao,"['Gerhard_Schroeder_0043.jpg', 'Wen_Jiabao_0008.jpg']"
Andy_Roddick,Dan_Wheldon,"['Andy_Roddick_0014.jpg', 'Dan_Wheldon_0001.jpg']"
Arnold_Schwarzenegger,Pierce_Brosnan,"['Arnold_Schwarzenegger_0031.jpg', 'Pierce_Brosnan_0013.jpg']"
Gary_Locke,Nancy_Pelosi,"['Gary_Locke_0001.jpg', 'Nancy_Pelosi_0010.jpg']"
Donald_Rumsfeld,Al_Sharpton,"['Donald_Rumsfeld_0069.jpg', 'Al_Sharpton_0005.jpg']"
Hassan_Wirajuda,Silvio_Berlusconi,"['Hassan_Wirajuda_0002.jpg', 'Silvio_Berlusconi_0032.jpg']"
Mel_Gibson,Colin_Powell,"['Mel_Gibson_0002.jpg', 'Colin_Powell_0178.jpg']"
Leslie_Caldwell,Jennifer_Capriati,"['Leslie_Caldwell_0001.jpg', 'Jennifer_Capriati_0014.jpg']"
Mike_Miller,Mario_Kreutzberger,"['Mike_Miller_0001.jpg', 'Mario_Kreutzberger_0001.jpg']"
Jean_Chretien,Dolly_Parton,"['Jean_Chretien_0050.jpg', 'Dolly_Parton_0001.jpg']"
Amelie_Mauresmo,Martina_Hingis,"['Amelie_Mauresmo_0007.jpg', 'Martina_Hingis_0003.jpg']"
Walter_Mondale,Gray_Davis,"['Walter_Mondale_0001.jpg', 'Gray_Davis_0011.jpg']"
Donald_Rumsfeld,Conan_OBrien,"['Donald_Rumsfeld_0062.jpg', 'Conan_OBrien_0003.jpg']"
Madonna,Harrison_Ford,"['Madonna_0002.jpg', 'Harrison_Ford_0011.jpg']"
Richard_Myers,Gerhard_Schroeder,"['Richard_Myers_0004.jpg', 'Gerhard_Schroeder_0062.jpg']"
David_Leahy,Gloria_Macapagal_Arroyo,"['David_Leahy_0002.jpg', 'Gloria_Macapagal_Arroyo_0042.jpg']"
David_Beckham,Vicente_Fox,"['David_Beckham_0015.jpg', 'Vicente_Fox_0005.jpg']"
Richard_Gere,Serena_Williams,"['Richard_Gere_0002.jpg', 'Serena_Williams_0007.jpg']"
Hun_Sen,Alexander_Losyukov,"['Hun_Sen_0004.jpg', 'Alexander_Losyukov_0002.jpg']"
Jimmy_Carter,George_W_Bush,"['Jimmy_Carter_0003.jpg', 'George_W_Bush_0390.jpg']"
Gloria_Macapagal_Arroyo,George_W_Bush,"['Gloria_Macapagal_Arroyo_0027.jpg', 'George_W_Bush_0482.jpg']"
Igor_Ivanov,George_W_Bush,"['Igor_Ivanov_0003.jpg', 'George_W_Bush_0406.jpg']"
Recep_Tayyip_Erdogan,Vince_Carter,"['Recep_Tayyip_Erdogan_0030.jpg', 'Vince_Carter_0003.jpg']"
Dennis_Hastert,Abdoulaye_Wade,"['Dennis_Hastert_0003.jpg', 'Abdoulaye_Wade_0002.jpg']"
Pervez_Musharraf,Peter_Greenaway,"['Pervez_Musharraf_0009.jpg', 'Peter_Greenaway_0002.jpg']"
Lance_Armstrong,Joe_Lieberman,"['Lance_Armstrong_0006.jpg', 'Joe_Lieberman_0003.jpg']"
Johnny_Carson,Serena_Williams,"['Johnny_Carson_0001.jpg', 'Serena_Williams_0044.jpg']"
Mahathir_Mohamad,Arnold_Schwarzenegger,"['Mahathir_Mohamad_0011.jpg', 'Arnold_Schwarzenegger_0025.jpg']"
George_W_Bush,Mohammed_Al-Douri,"['George_W_Bush_0487.jpg', 'Mohammed_Al-Douri_0010.jpg']"
Goh_Kun,George_W_Bush,"['Goh_Kun_0001.jpg', 'George_W_Bush_0411.jpg']"
Kate_Hudson,Halle_Berry,"['Kate_Hudson_0001.jpg', 'Halle_Berry_0004.jpg']"
Christopher_Walken,Muhammad_Ali,"['Christopher_Walken_0001.jpg', 'Muhammad_Ali_0002.jpg']"
George_W_Bush,Ariel_Sharon,"['George_W_Bush_0337.jpg', 'Ariel_Sharon_0057.jpg']"
Bill_Gates,John_Negroponte,"['Bill_Gates_0008.jpg', 'John_Negroponte_0023.jpg']"
Mahmoud_Abbas,Jacques_Chirac,"['Mahmoud_Abbas_0004.jpg', 'Jacques_Chirac_0048.jpg']"
James_Ivory,Nadia_Petrova,"['James_Ivory_0002.jpg', 'Nadia_Petrova_0002.jpg']"
Jean_Chretien,King_Abdullah_II,"['Jean_Chretien_0008.jpg', 'King_Abdullah_II_0002.jpg']"
Kim_Jong-Il,Arsinee_Khanjian,"['Kim_Jong-Il_0002.jpg', 'Arsinee_Khanjian_0002.jpg']"
Ahmad_Masood,Colin_Powell,"['Ahmad_Masood_0002.jpg', 'Colin_Powell_0224.jpg']"
Kate_Hudson,Ed_Smart,"['Kate_Hudson_0002.jpg', 'Ed_Smart_0002.jpg']"
Bill_Graham,Laura_Bush,"['Bill_Graham_0003.jpg', 'Laura_Bush_0029.jpg']"
Luiz_Inacio_Lula_da_Silva,JJ_Redick,"['Luiz_Inacio_Lula_da_Silva_0006.jpg', 'JJ_Redick_0002.jpg']"
Elizabeth_Hurley,Silvio_Fernandez,"['Elizabeth_Hurley_0003.jpg', 'Silvio_Fernandez_0002.jpg']"
Dennis_Kucinich,George_W_Bush,"['Dennis_Kucinich_0004.jpg', 'George_W_Bush_0279.jpg']"
Claudia_Pechstein,Angelina_Jolie,"['Claudia_Pechstein_0003.jpg', 'Angelina_Jolie_0009.jpg']"
King_Abdullah_II,Kofi_Annan,"['King_Abdullah_II_0003.jpg', 'Kofi_Annan_0022.jpg']"
Grant_Hackett,Tony_Blair,"['Grant_Hackett_0003.jpg', 'Tony_Blair_0034.jpg']"
Rick_Romley,Lim_Dong-won,"['Rick_Romley_0003.jpg', 'Lim_Dong-won_0002.jpg']"
Kofi_Annan,Abdullah_Gul,"['Kofi_Annan_0007.jpg', 'Abdullah_Gul_0018.jpg']"
Jean_Brumley,Richard_Virenque,"['Jean_Brumley_0001.jpg', 'Richard_Virenque_0008.jpg']"
Mariah_Carey,Brian_Mulroney,"['Mariah_Carey_0004.jpg', 'Brian_Mulroney_0002.jpg']"
George_W_Bush,Michael_Chiklis,"['George_W_Bush_0312.jpg', 'Michael_Chiklis_0004.jpg']"
George_W_Bush,Serena_Williams,"['George_W_Bush_0275.jpg', 'Serena_Williams_0051.jpg']"
Catherine_Zeta-Jones,Nestor_Kirchner,"['Catherine_Zeta-Jones_0009.jpg', 'Nestor_Kirchner_0002.jpg']"
Jean-David_Levitte,Tony_Blair,"['Jean-David_Levitte_0002.jpg', 'Tony_Blair_0014.jpg']"
Lleyton_Hewitt,Michael_Ballack,"['Lleyton_Hewitt_0040.jpg', 'Michael_Ballack_0003.jpg']"
Ariel_Sharon,Michael_Jackson,"['Ariel_Sharon_0001.jpg', 'Michael_Jackson_0003.jpg']"
Vicente_Fox,Anders_Fogh_Rasmussen,"['Vicente_Fox_0027.jpg', 'Anders_Fogh_Rasmussen_0004.jpg']"
Jacques_Chirac,Laura_Hernandez,"['Jacques_Chirac_0015.jpg', 'Laura_Hernandez_0001.jpg']"
George_W_Bush,Donald_Rumsfeld,"['George_W_Bush_0273.jpg', 'Donald_Rumsfeld_0103.jpg']"
Colin_Powell,Ernie_Els,"['Colin_Powell_0027.jpg', 'Ernie_Els_0002.jpg']"
Hillary_Clinton,Yashwant_Sinha,"['Hillary_Clinton_0009.jpg', 'Yashwant_Sinha_0006.jpg']"
Arnold_Schwarzenegger,Donald_Rumsfeld,"['Arnold_Schwarzenegger_0035.jpg', 'Donald_Rumsfeld_0001.jpg']"
John_Brady,Paul_Bremer,"['John_Brady_0002.jpg', 'Paul_Bremer_0006.jpg']"
Vincent_Brooks,Abdullah_Gul,"['Vincent_Brooks_0005.jpg', 'Abdullah_Gul_0014.jpg']"
Jack_Straw,Donald_Rumsfeld,"['Jack_Straw_0017.jpg', 'Donald_Rumsfeld_0092.jpg']"
Felipe_Perez_Roque,James_Blake,"['Felipe_Perez_Roque_0003.jpg', 'James_Blake_0001.jpg']"
Stanley_Tong,Pedro_Almodovar,"['Stanley_Tong_0001.jpg', 'Pedro_Almodovar_0005.jpg']"
Abdullah_Gul,Anna_Nicole_Smith,"['Abdullah_Gul_0019.jpg', 'Anna_Nicole_Smith_0002.jpg']"
Emanuel_Ginobili,Colin_Powell,"['Emanuel_Ginobili_0002.jpg', 'Colin_Powell_0159.jpg']"
Angelina_Jolie,Osama_bin_Laden,"['Angelina_Jolie_0013.jpg', 'Osama_bin_Laden_0002.jpg']"
Vince_Carter,Bill_Graham,"['Vince_Carter_0001.jpg', 'Bill_Graham_0006.jpg']"
Recep_Tayyip_Erdogan,David_Beckham,"['Recep_Tayyip_Erdogan_0022.jpg', 'David_Beckham_0029.jpg']"
George_W_Bush,Donald_Rumsfeld,"['George_W_Bush_0128.jpg', 'Donald_Rumsfeld_0097.jpg']"
Victoria_Beckham,Tom_Crean,"['Victoria_Beckham_0001.jpg', 'Tom_Crean_0001.jpg']"
Dominique_de_Villepin,Debbie_Reynolds,"['Dominique_de_Villepin_0002.jpg', 'Debbie_Reynolds_0001.jpg']"
Gerry_Adams,Martin_McGuinness,"['Gerry_Adams_0002.jpg', 'Martin_McGuinness_0002.jpg']"
Flavia_Delaroli,Inocencio_Arias,"['Flavia_Delaroli_0001.jpg', 'Inocencio_Arias_0002.jpg']"
Colin_Powell,Nancy_Sinatra,"['Colin_Powell_0001.jpg', 'Nancy_Sinatra_0002.jpg']"
George_W_Bush,Theodore_Tweed_Roosevelt,"['George_W_Bush_0069.jpg', 'Theodore_Tweed_Roosevelt_0002.jpg']"
Ariel_Sharon,Bill_Gates,"['Ariel_Sharon_0048.jpg', 'Bill_Gates_0017.jpg']"
Jack_Straw,Brian_Wells,"['Jack_Straw_0007.jpg', 'Brian_Wells_0002.jpg']"
Mark_Wahlberg,Juan_Carlos_Ferrero,"['Mark_Wahlberg_0001.jpg', 'Juan_Carlos_Ferrero_0010.jpg']"
Donald_Rumsfeld,Jason_Alexander,"['Donald_Rumsfeld_0040.jpg', 'Jason_Alexander_0001.jpg']"
Stacy_Dragila,Coretta_Scott_King,"['Stacy_Dragila_0001.jpg', 'Coretta_Scott_King_0001.jpg']"
Julie_Gerberding,Mike_Brey,"['Julie_Gerberding_0009.jpg', 'Mike_Brey_0002.jpg']"
Adrien_Brody,Recep_Tayyip_Erdogan,"['Adrien_Brody_0010.jpg', 'Recep_Tayyip_Erdogan_0023.jpg']"
David_Myers,Jeong_Se-hyun,"['David_Myers_0002.jpg', 'Jeong_Se-hyun_0006.jpg']"
Charles_Schumer,George_W_Bush,"['Charles_Schumer_0001.jpg', 'George_W_Bush_0439.jpg']"
Kathleen_Glynn,Richard_Myers,"['Kathleen_Glynn_0002.jpg', 'Richard_Myers_0007.jpg']"
Luiz_Inacio_Lula_da_Silva,Lleyton_Hewitt,"['Luiz_Inacio_Lula_da_Silva_0045.jpg', 'Lleyton_Hewitt_0009.jpg']"
Joan_Laporta,Saddam_Hussein,"['Joan_Laporta_0001.jpg', 'Saddam_Hussein_0001.jpg']"
Colin_Powell,John_Abizaid,"['Colin_Powell_0181.jpg', 'John_Abizaid_0006.jpg']"
Ethan_Hawke,Tomoko_Hagiwara,"['Ethan_Hawke_0004.jpg', 'Tomoko_Hagiwara_0001.jpg']"
George_W_Bush,John_Ashcroft,"['George_W_Bush_0304.jpg', 'John_Ashcroft_0035.jpg']"
Junichiro_Koizumi,George_Robertson,"['Junichiro_Koizumi_0041.jpg', 'George_Robertson_0010.jpg']"
Li_Zhaoxing,Yoriko_Kawaguchi,"['Li_Zhaoxing_0007.jpg', 'Yoriko_Kawaguchi_0001.jpg']"
Jim_Hahn,Pete_Sampras,"['Jim_Hahn_0001.jpg', 'Pete_Sampras_0020.jpg']"
Jacques_Chirac,Lana_Clarkson,"['Jacques_Chirac_0009.jpg', 'Lana_Clarkson_0001.jpg']"
Jeb_Bush,Walter_Mondale,"['Jeb_Bush_0007.jpg', 'Walter_Mondale_0005.jpg']"
Kate_Hudson,Alejandro_Toledo,"['Kate_Hudson_0004.jpg', 'Alejandro_Toledo_0008.jpg']"
Mahathir_Mohamad,Doris_Schroeder,"['Mahathir_Mohamad_0002.jpg', 'Doris_Schroeder_0001.jpg']"
Arnold_Schwarzenegger,Judy_Genshaft,"['Arnold_Schwarzenegger_0010.jpg', 'Judy_Genshaft_0002.jpg']"
John_Manley,Mick_Jagger,"['John_Manley_0002.jpg', 'Mick_Jagger_0002.jpg']"
Leonardo_DiCaprio,Colin_Powell,"['Leonardo_DiCaprio_0003.jpg', 'Colin_Powell_0122.jpg']"
